,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,shamsi,month
71955,IRN,Asia,Iran,12/31/2020,1225142.0,6389.0,5994.286,55223.0,128.0,130.714,14408.56,75.139,70.497,649.463,1.505,1.537,0.95,236.3696055070161,14.640964522107492,29.272241517499335,48.32898209991984,32.24148687288797,6.494258643098518,362.2298120201218,138.55322028064603,53721.0,7620667.0,89.625,0.632,52520.0,0.618,0.1141,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,114897.47142857143,29.312857142857144,10.747142857142858,1351.2777494285713,1399-10-11,10
71956,IRN,Asia,Iran,1/1/2021,1231429.0,6287.0,6032.286,55337.0,114.0,128.143,14482.5,73.94,70.944,650.803,1.341,1.507,0.96,236.22835583796655,14.640130659253376,29.26262356398611,48.29082767833289,32.253704185079286,6.4967195217052245,362.3388933015621,138.52056446915543,49601.0,7670268.0,90.208,0.583,52255.0,0.615,0.1154,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115001.81428571428,29.24857142857143,10.001428571428573,1352.5048972857142,1399-10-12,10
71957,IRN,Asia,Iran,1/2/2021,1237474.0,6045.0,6073.0,55438.0,101.0,123.429,14553.593,71.094,71.423,651.991,1.188,1.452,0.97,236.087106168917,14.63929679639926,29.253005610472886,48.25267325674592,32.265921497270604,6.499180400311931,362.4479745830024,138.48790865766483,50524.2,7777488.0,91.469,0.594,52562.0,0.618,0.1155,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115106.15714285715,29.184285714285714,9.255714285714285,1353.732045142857,1399-10-13,10
71958,IRN,Asia,Iran,1/3/2021,1243434.0,5960.0,6138.429,55540.0,102.0,121.0,14623.687,70.094,72.192,653.191,1.2,1.423,0.97,235.94585649986766,14.638462933545142,29.24338765695966,48.214518835158955,32.27813880946192,6.501641278918638,362.5570558644427,138.45525284617423,51447.4,7777488.0,91.469,0.605,52870.0,0.622,0.1161,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115210.5,29.12,8.51,1354.959193,1399-10-14,10
71959,IRN,Asia,Iran,1/4/2021,1249507.0,6073.0,6162.0,55650.0,110.0,119.429,14695.11,71.423,72.47,654.484,1.294,1.405,0.97,235.8046068308181,14.637629070691025,29.233769703446434,48.176364413572,32.29035612165324,6.504102157525344,362.666137145883,138.42259703468363,52370.6,7885416.0,92.738,0.616,52998.0,0.623,0.1163,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115267.62857142858,29.045714285714286,7.964285714285714,1355.6310664285713,1399-10-15,10
71960,IRN,Asia,Iran,1/5/2021,1255620.0,6113.0,6162.714,55748.0,98.0,114.571,14767.004,71.893,72.478,655.637,1.153,1.347,0.97,235.66335716176854,14.636795207836908,29.22415174993321,48.138209991985036,32.30257343384456,6.506563036132051,362.7752184273233,138.38994122319303,53293.8,7885416.0,92.738,0.627,53126.0,0.625,0.116,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115324.75714285714,28.97142857142857,7.418571428571429,1356.3029398571427,1399-10-16,10
71961,IRN,Asia,Iran,1/6/2021,1261903.0,6283.0,6164.286,55830.0,82.0,105.0,14840.896,73.893,72.496,656.601,0.964,1.235,0.97,235.522107492719,14.63596134498279,29.214533796419985,48.10005557039807,32.314790746035875,6.509023914738758,362.8842997087636,138.3572854117024,54217.0,7939633.0,93.376,0.638,53241.0,0.626,0.1158,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115381.88571428572,28.897142857142857,6.872857142857143,1356.9748132857142,1399-10-17,10
71962,IRN,Asia,Iran,1/7/2021,1268263.0,6360.0,6160.143,55933.0,103.0,101.429,14915.694,74.798,72.448,657.813,1.211,1.193,0.98,235.38085782366943,14.635127482128674,29.20491584290676,48.06190114881112,32.32700805822719,6.511484793345464,362.9933809902039,138.3246296002118,53869.0,7993502.0,94.009,0.634,53262.0,0.626,0.1157,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115439.01428571428,28.822857142857146,6.327142857142857,1357.6466867142858,1399-10-18,10
71963,IRN,Asia,Iran,1/8/2021,1274514.0,6251.0,6155.0,56018.0,85.0,97.286,14989.211,73.516,72.387,658.812,1.0,1.144,0.98,235.2396081546201,14.634293619274557,29.195297889393537,48.02374672722415,32.33922537041851,6.513945671952171,363.1024622716442,138.2919737887212,53933.4,8207975.0,96.532,0.6346,53836.0,0.633,0.1143,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115496.14285714286,28.74857142857143,5.781428571428572,1358.3185601428572,1399-10-19,10
71964,IRN,Asia,Iran,1/9/2021,1280438.0,5924.0,6137.714,56100.0,82.0,94.571,15058.881,69.671,72.184,659.777,0.964,1.112,0.99,235.09835848557054,14.63345975642044,29.185679935880312,47.985592305637184,32.35144268260983,6.516406550558877,363.2115435530845,138.2593179772306,53997.8,8207975.0,96.532,0.6352,53837.0,0.633,0.114,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115553.27142857142,28.674285714285716,5.235714285714286,1358.9904335714286,1399-10-20,10
71965,IRN,Asia,Iran,1/10/2021,1286406.0,5968.0,6138.857,56171.0,71.0,90.143,15129.069,70.188,72.197,660.612,0.835,1.06,1.0,234.95710881652099,14.632625893566322,29.176061982367088,47.94743788405022,32.36365999480115,6.518867429165583,363.3206248345248,138.22666216574,54062.2,8207975.0,96.532,0.6358,53838.0,0.633,0.114,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115610.4,28.6,4.69,1359.662307,1399-10-21,10
71966,IRN,Asia,Iran,1/11/2021,1292614.0,6208.0,6158.143,56262.0,91.0,87.429,15202.08,73.011,72.424,661.682,1.07,1.028,1.0,234.81585914747143,14.631792030712205,29.166444028853864,47.909283462463264,32.375877306992464,6.52132830777229,363.4297061159651,138.1940063542494,54126.6,8207975.0,96.532,0.6364,53789.0,0.633,0.1145,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115666.57142857142,28.531428571428574,4.701428571428572,1360.322923857143,1399-10-22,10
71967,IRN,Asia,Iran,1/12/2021,1299022.0,6408.0,6200.286,56360.0,98.0,87.429,15277.443,75.363,72.92,662.835,1.153,1.028,1.01,234.6746094784221,14.630958167858088,29.15682607534064,47.8711290408763,32.38809461918378,6.5237891863789965,363.5387873974054,138.1613505427588,54191.0,8262166.0,97.169,0.637,53821.0,0.633,0.1152,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115722.74285714286,28.462857142857143,4.712857142857143,1360.9835407142857,1399-10-23,10
71968,IRN,Asia,Iran,1/13/2021,1305339.0,6317.0,6205.143,56457.0,97.0,89.571,15351.735,74.293,72.977,663.975,1.141,1.053,1.0,234.53335980937254,14.63012430500397,29.147208121827415,47.83297461928933,32.4003119313751,6.526250064985703,363.64786867884567,138.1286947312682,53962.333333333336,8527307.0,100.287,0.6343333333333333,53652.0,0.631,0.1157,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115778.91428571429,28.394285714285715,4.724285714285714,1361.6441575714287,1399-10-24,10
71969,IRN,Asia,Iran,1/14/2021,1311810.0,6471.0,6221.0,56538.0,81.0,86.429,15427.839,76.104,73.163,664.928,0.953,1.016,1.01,234.39211014032298,14.629290442149854,29.137590168314187,47.79482019770238,32.41252924356642,6.52871094359241,363.75694996028597,138.09603891977758,53733.666666666664,8527307.0,100.287,0.6316666666666667,53531.0,0.63,0.1162,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115835.08571428571,28.325714285714287,4.735714285714286,1362.3047744285714,1399-10-25,10
71970,IRN,Asia,Iran,1/15/2021,1318295.0,6485.0,6254.429,56621.0,83.0,86.143,15504.107,76.268,73.557,665.904,0.976,1.013,1.01,234.25086047127343,14.628456579295737,29.127972214800963,47.75666577611541,32.424746555757736,6.531171822199116,363.86603124172626,138.06338310828698,53505.0,8527307.0,100.287,0.629,53447.0,0.629,0.117,8.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115891.25714285714,28.25714285714286,4.747142857142857,1362.9653912857143,1399-10-26,10
71971,IRN,Asia,Iran,1/16/2021,1324395.0,6100.0,6279.571,56717.0,96.0,88.143,15575.848,71.74,73.852,667.033,1.129,1.037,1.0,234.10961080222387,14.62762271644162,29.118354261287738,47.718511354528445,32.43696386794905,6.533632700805823,363.97511252316656,138.03072729679639,53276.333333333336,8527307.0,100.287,0.6263333333333333,53363.0,0.628,0.1177,8.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,115947.42857142858,28.18857142857143,4.758571428571428,1363.626008142857,1399-10-27,10
71972,IRN,Asia,Iran,1/17/2021,1330411.0,6016.0,6286.429,56803.0,86.0,90.286,15646.6,70.753,73.933,668.045,1.011,1.062,0.99,233.96836113317454,14.626788853587502,29.108736307774514,47.68035693294149,32.44918118014037,6.536093579412529,364.08419380460685,137.9980714853058,53047.666666666664,8527307.0,100.287,0.6236666666666667,53279.0,0.627,0.118,8.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116003.6,28.12,4.77,1364.286625,1399-10-28,10
71973,IRN,Asia,Iran,1/18/2021,1336217.0,5806.0,6229.0,56886.0,83.0,89.143,15714.883,68.283,73.258,669.021,0.976,1.048,0.96,233.82711146412498,14.625954990733387,29.09911835426129,47.642202511354526,32.46139849233169,6.538554458019235,364.19327508604715,137.9654156738152,52819.0,8580126.0,100.909,0.621,53164.0,0.625,0.1172,8.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116048.87142857144,28.051428571428573,4.631428571428571,1364.8190498571428,1399-10-29,10
71974,IRN,Asia,Iran,1/19/2021,1342134.0,5917.0,6158.857,56973.0,87.0,87.571,15784.471,69.588,72.433,670.044,1.023,1.03,0.96,233.68586179507543,14.62512112787927,29.089500400748065,47.60404808976756,32.47361580452301,6.541015336625942,364.30235636748745,137.9327598623246,54427.0,8634553.0,101.549,0.64,53198.0,0.626,0.1158,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116094.14285714286,27.982857142857142,4.492857142857143,1365.3514747142858,1399-10-30,10
71975,IRN,Asia,Iran,1/20/2021,1348316.0,6182.0,6139.571,57057.0,84.0,85.714,15857.176,72.705,72.206,671.032,0.988,1.008,0.98,233.54461212602587,14.624287265025153,29.07988244723484,47.56589366818061,32.485833116714325,6.543476215232649,364.41143764892774,137.900104050834,54179.0,8688732.0,102.186,0.637,53363.0,0.628,0.1151,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116139.41428571429,27.914285714285715,4.354285714285714,1365.8838995714286,1399-11-01,11
71976,IRN,Asia,Iran,1/21/2021,1354520.0,6204.0,6101.429,57150.0,93.0,87.429,15930.139,72.964,71.757,672.126,1.094,1.028,0.99,233.4033624569763,14.623453402171036,29.070264493721616,47.52773924659364,32.49805042890564,6.545937093839355,364.52051893036804,137.8674482393434,55219.0,8743951.0,102.835,0.649,53676.0,0.631,0.1137,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116184.68571428572,27.845714285714287,4.215714285714285,1366.4163244285714,1399-11-02,11
71977,IRN,Asia,Iran,1/22/2021,1360852.0,6332.0,6079.571,57225.0,75.0,86.286,16004.608,74.469,71.5,673.008,0.882,1.015,1.01,233.26211278792698,14.622619539316918,29.060646540208392,47.48958482500667,32.51026774109696,6.548397972446062,364.62960021180834,137.8347924278528,52913.0,8796864.0,103.458,0.622,53659.0,0.631,0.1133,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116229.95714285715,27.77714285714286,4.0771428571428565,1366.9487492857143,1399-11-03,11
71978,IRN,Asia,Iran,1/23/2021,1367032.0,6180.0,6091.0,57294.0,69.0,82.429,16077.29,72.681,71.635,673.819,0.811,0.969,1.02,233.12086311887742,14.621785676462801,29.051028586695168,47.45143040341971,32.52248505328828,6.5508588510527686,364.73868149324863,137.8021366163622,53417.0,8850281.0,104.086,0.628,53715.0,0.632,0.1134,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116275.22857142857,27.708571428571428,3.9385714285714286,1367.4811741428573,1399-11-04,11
71979,IRN,Asia,Iran,1/24/2021,1372977.0,5945.0,6080.857,57383.0,89.0,82.857,16147.207,69.918,71.515,674.866,1.047,0.974,1.02,232.97961344982787,14.620951813608684,29.041410633181943,47.413275981832754,32.534702365479596,6.553319729659475,364.84776277468893,137.7694808048716,54812.0,8905093.0,104.73,0.645,53969.0,0.635,0.1127,8.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116320.5,27.64,3.8,1368.013599,1399-11-05,11
71980,IRN,Asia,Iran,1/25/2021,1379286.0,6309.0,6152.714,57481.0,98.0,85.0,16221.406,74.198,72.36,676.018,1.153,1.0,1.02,232.8383637807783,14.620117950754567,29.031792679668715,47.37512156024579,32.546919677670914,6.555780608266182,364.9568440561292,137.736824993381,55093.0,8960186.0,105.378,0.648,54294.0,0.639,0.1133,8.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,78.24,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116411.24285714286,27.585714285714285,4.35,1369.080801,1399-11-06,11
71981,IRN,Asia,Iran,1/26/2021,1385706.0,6420.0,6224.571,57560.0,79.0,83.857,16296.909,75.504,73.205,676.947,0.929,0.986,1.02,232.69711411172875,14.61928408790045,29.02217472615549,47.33696713865882,32.55913698986223,6.5582414868728875,365.0659253375695,137.7041691818904,55190.0,9015376.0,106.027,0.649,54403.0,0.64,0.1144,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116501.9857142857,27.531428571428574,4.9,1370.148003,1399-11-07,11
71982,IRN,Asia,Iran,1/27/2021,1392314.0,6608.0,6285.429,57651.0,91.0,84.857,16374.624,77.715,73.921,678.018,1.07,0.998,1.03,232.55586444267942,14.618450225046333,29.012556772642267,47.29881271707187,32.57135430205355,6.560702365479594,365.1750066190098,137.6715133703998,55153.5,9125076.0,107.318,0.6485000000000001,54499.0,0.641,0.1153,8.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116592.72857142857,27.47714285714286,5.45,1371.215205,1399-11-08,11
71983,IRN,Asia,Iran,1/28/2021,1398841.0,6527.0,6331.571,57736.0,85.0,83.714,16451.387,76.762,74.464,679.017,1.0,0.985,1.03,232.41461477362986,14.617616362192216,29.002938819129042,47.2606582954849,32.58357161424487,6.563163244086301,365.2840879004501,137.6388575589092,55117.0,9125076.0,107.318,0.648,54446.0,0.64,0.1163,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116683.47142857143,27.422857142857143,6.0,1372.2824070000001,1399-11-09,11
71984,IRN,Asia,Iran,1/29/2021,1405414.0,6573.0,6366.0,57807.0,71.0,83.143,16528.69,77.303,74.869,679.852,0.835,0.978,1.03,232.2733651045803,14.616782499338099,28.993320865615818,47.222503873897935,32.595788926436185,6.565624122693007,365.3931691818904,137.6062017474186,55080.5,9285288.0,109.202,0.6475,54517.0,0.641,0.1168,8.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116774.21428571429,27.36857142857143,6.55,1373.349609,1399-11-10,11
71985,IRN,Asia,Iran,1/30/2021,1411731.0,6317.0,6385.571,57889.0,82.0,85.0,16602.982,74.293,75.099,680.817,0.964,1.0,1.03,232.13211543553075,14.615948636483981,28.983702912102594,47.18434945231098,32.6080062386275,6.568085001299714,365.5022504633307,137.573545935928,55044.0,9285288.0,109.202,0.647,54515.0,0.641,0.1171,8.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116864.95714285714,27.314285714285717,7.1,1374.416811,1399-11-11,11
71986,IRN,Asia,Iran,1/31/2021,1417999.0,6268.0,6431.714,57959.0,70.0,82.286,16676.699,73.716,75.642,681.64,0.823,0.968,1.04,231.9908657664812,14.615114773629864,28.97408495858937,47.146195030724016,32.62022355081882,6.570545879906421,365.611331744771,137.5408901244374,55007.5,9285288.0,109.202,0.6465000000000001,54314.0,0.639,0.1184,8.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116955.7,27.26,7.65,1375.484013,1399-11-12,11
71987,IRN,Asia,Iran,2/1/2021,1424596.0,6597.0,6472.857,58038.0,79.0,79.571,16754.284,77.586,76.126,682.569,0.929,0.936,1.04,231.84961609743186,14.614280910775747,28.964467005076145,47.10804060913705,32.63244086301014,6.573006758513127,365.7204130262113,137.5082343129468,54971.0,9340259.0,109.848,0.646,54296.0,0.639,0.1192,8.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,116997.38571428572,27.197142857142858,7.07,1375.9742672857142,1399-11-13,11
71988,IRN,Asia,Iran,2/2/2021,1431416.0,6820.0,6530.0,58110.0,72.0,78.571,16834.492,80.208,76.798,683.416,0.847,0.924,1.04,231.7083664283823,14.61344704792163,28.95484905156292,47.06988618755008,32.64465817520146,6.575467637119834,365.8294943076516,137.4755785014562,54708.0,9394967.0,110.492,0.643,54227.0,0.638,0.1204,8.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,117039.07142857142,27.134285714285717,6.49,1376.4645215714286,1399-11-14,11
71989,IRN,Asia,Iran,2/3/2021,1438286.0,6870.0,6567.429,58189.0,79.0,76.857,16915.288,80.796,77.238,684.345,0.929,0.904,1.05,231.56711675933275,14.612613185067513,28.945231098049696,47.03173176596313,32.656875487392774,6.57792851572654,365.9385755890919,137.4429226899656,54691.0,9449658.0,111.135,0.643,54205.0,0.637,0.1212,8.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,117080.75714285714,27.071428571428573,5.91,1376.9547758571427,1399-11-15,11
71990,IRN,Asia,Iran,2/4/2021,1445326.0,7040.0,6640.714,58256.0,67.0,74.286,16998.084,82.796,78.1,685.133,0.788,0.874,1.06,231.4258670902832,14.611779322213398,28.93561314453647,46.99357734437616,32.66909279958409,6.580389394333246,366.0476568705322,137.410266878475,55272.0,9504930.0,111.785,0.65,54265.0,0.638,0.1224,8.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,117122.44285714286,27.00857142857143,5.33,1377.4450301428571,1399-11-16,11
71991,IRN,Asia,Iran,2/5/2021,1452380.0,7054.0,6709.429,58336.0,80.0,75.571,17081.044,82.96,78.908,686.074,0.941,0.889,1.07,231.28461742123363,14.61094545935928,28.925995191023247,46.9554229227892,32.68131011177541,6.582850272939953,366.1567381519725,137.3776110669844,55357.181818181816,9667260.0,113.694,0.651,54366.0,0.639,0.1234,8.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,80.09,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,117164.12857142858,26.945714285714285,4.75,1377.9352844285713,1399-11-17,11
